TEAM,ELITE SOS,YEAR
Loyola MD,15.0,2008
Appalachian St.,15.0,2008
Southern Utah,14.0,2008
North Carolina A&T,14.0,2008
George Mason,14.0,2008
Cal Poly,14.0,2008
William & Mary,14.0,2008
Fairfield,14.0,2008
Delaware St.,14.0,2008
Mississippi Valley St.,14.0,2008
UC Santa Barbara,14.0,2008
UC Davis,14.0,2008
Jacksonville,14.0,2008
Florida Atlantic,14.0,2008
Arkansas St.,14.0,2008
UNC Asheville,14.0,2008
UNC Wilmington,14.0,2008
Gardner Webb,14.0,2008
San Jose St.,13.0,2008
South Alabama,13.0,2008
North Dakota St.,13.0,2008
Marist,13.0,2008
Delaware,13.0,2008
UC Irvine,13.0,2008
Penn,13.0,2008
UTSA,13.0,2008
Boise St.,13.0,2008
Hawaii,13.0,2008
Florida Gulf Coast,13.0,2008
Texas A&M Corpus Chris,13.0,2008
Louisiana,13.0,2008
American,13.0,2008
USC Upstate,13.0,2008
North Florida,13.0,2008
Prairie View A&M,13.0,2008
Radford,13.0,2008
UMBC,13.0,2008
Denver,13.0,2008
Northwestern St.,13.0,2008
Troy,13.0,2008
Long Beach St.,12.0,2008
Brown,12.0,2008
East Tennessee St.,12.0,2008
Texas Southern,12.0,2008
Northern Arizona,12.0,2008
McNeese St.,12.0,2008
Cal St. Northridge,12.0,2008
Montana,12.0,2008
Hofstra,12.0,2008
Cal St. Fullerton,12.0,2008
Hartford,12.0,2008
Cornell,12.0,2008
Longwood,12.0,2008
Georgia St.,12.0,2008
Rider,12.0,2008
Louisiana Tech,12.0,2008
Towson,12.0,2008
IU Indy,12.0,2008
Austin Peay,12.0,2008
Canisius,12.0,2008
Drexel,12.0,2008
Holy Cross,11.0,2008
Utah St.,11.0,2008
Weber St.,11.0,2008
Maryland Eastern Shore,11.0,2008
James Madison,11.0,2008
Mount St. Mary's,11.0,2008
Tennessee Martin,11.0,2008
Bucknell,11.0,2008
New Orleans,11.0,2008
Montana St.,11.0,2008
Boston University,11.0,2008
North Texas,11.0,2008
Belmont,11.0,2008
Lafayette,11.0,2008
Fairleigh Dickinson,11.0,2008
Niagara,11.0,2008
South Dakota St.,11.0,2008
Stetson,11.0,2008
Morgan St.,11.0,2008
Tennessee St.,11.0,2008
Harvard,11.0,2008
Maine,11.0,2008
Saint Peter's,11.0,2008
Colgate,11.0,2008
Morehead St.,11.0,2008
Princeton,10.0,2008
Texas St.,10.0,2008
Jackson St.,10.0,2008
UT Arlington,10.0,2008
Hampton,10.0,2008
Southeastern Louisiana,10.0,2008
Northern Colorado,10.0,2008
Albany,10.0,2008
Pacific,10.0,2008
Southeast Missouri St.,10.0,2008
Vermont,10.0,2008
Lamar,10.0,2008
Liberty,10.0,2008
High Point,10.0,2008
Cal St. Bakersfield,10.0,2008
Utah Valley,10.0,2008
Charleston Southern,10.0,2008
Monmouth,10.0,2008
Lipscomb,10.0,2008
Columbia,10.0,2008
Saint Francis,9.0,2008
Tennessee Tech,9.0,2008
Little Rock,9.0,2008
Manhattan,9.0,2008
Stony Brook,9.0,2008
Robert Morris,9.0,2008
Winston Salem St.,9.0,2008
Coastal Carolina,9.0,2008
Eastern Kentucky,9.0,2008
Binghamton,9.0,2008
Stephen F. Austin,9.0,2008
Howard,9.0,2008
Southern,9.0,2008
Lehigh,9.0,2008
Mercer,9.0,2008
NJIT,9.0,2008
Samford,9.0,2008
Army,9.0,2008
Central Arkansas,8.0,2008
Sacred Heart,8.0,2008
LIU,8.0,2008
New Hampshire,8.0,2008
South Carolina St.,8.0,2008
Kennesaw St.,8.0,2008
Quinnipiac,8.0,2008
Alabama St.,8.0,2008
Central Connecticut,8.0,2008
Murray St.,8.0,2008
Alcorn St.,8.0,2008
Wagner,8.0,2008
St. Francis NY,8.0,2008
Arkansas Pine Bluff,8.0,2008
VMI,8.0,2008
Grambling St.,8.0,2008
Sam Houston St.,8.0,2008
Dartmouth,8.0,2008
Alabama A&M,8.0,2008
UT Rio Grande Valley,7.0,2008
Bethune Cookman,7.0,2008
Campbell,7.0,2008
Norfolk St.,7.0,2008
Navy,7.0,2008
Eastern Illinois,6.0,2008
Jacksonville St.,5.0,2008
