TEAM,ELITE SOS,YEAR
Ohio,16.0,2010
Tennessee Martin,16.0,2010
Tennessee Tech,16.0,2010
Ball St.,16.0,2010
Iona,16.0,2010
Western Carolina,16.0,2010
East Tennessee St.,16.0,2010
Boise St.,16.0,2010
Longwood,15.0,2010
North Florida,15.0,2010
USC Upstate,15.0,2010
Toledo,15.0,2010
Fairfield,15.0,2010
Troy,15.0,2010
Georgia Southern,15.0,2010
UC Santa Barbara,15.0,2010
Mercer,15.0,2010
Jacksonville,15.0,2010
Boston University,15.0,2010
Eastern Washington,15.0,2010
Charleston,15.0,2010
Harvard,15.0,2010
Western Michigan,15.0,2010
Pacific,15.0,2010
Manhattan,15.0,2010
Oral Roberts,15.0,2010
Central Michigan,14.0,2010
North Carolina Central,14.0,2010
SIU Edwardsville,14.0,2010
Sam Houston St.,14.0,2010
Cal St. Northridge,14.0,2010
Centenary,14.0,2010
Appalachian St.,14.0,2010
Cal St. Bakersfield,14.0,2010
Northern Arizona,14.0,2010
Purdue Fort Wayne,14.0,2010
Akron,14.0,2010
Elon,14.0,2010
UT Rio Grande Valley,14.0,2010
Buffalo,14.0,2010
Niagara,14.0,2010
Chattanooga,14.0,2010
UC Riverside,14.0,2010
IU Indy,14.0,2010
Gardner Webb,14.0,2010
North Carolina A&T,14.0,2010
Florida Atlantic,14.0,2010
Stetson,14.0,2010
Seattle,14.0,2010
Texas St.,14.0,2010
Cal St. Fullerton,14.0,2010
Middle Tennessee,14.0,2010
Morehead St.,13.0,2010
Alcorn St.,13.0,2010
Little Rock,13.0,2010
Nicholls St.,13.0,2010
FIU,13.0,2010
Loyola MD,13.0,2010
Cal Poly,13.0,2010
Mount St. Mary's,13.0,2010
Princeton,13.0,2010
South Dakota St.,13.0,2010
Winston Salem St.,13.0,2010
Lipscomb,13.0,2010
Coppin St.,13.0,2010
UNC Asheville,13.0,2010
Binghamton,13.0,2010
Eastern Michigan,13.0,2010
Hartford,13.0,2010
Canisius,13.0,2010
Southeast Missouri St.,13.0,2010
Belmont,13.0,2010
Morgan St.,13.0,2010
Jackson St.,13.0,2010
Southern Utah,13.0,2010
North Texas,13.0,2010
Albany,13.0,2010
Southern,12.0,2010
Jacksonville St.,12.0,2010
Radford,12.0,2010
Savannah St.,12.0,2010
Montana,12.0,2010
Northwestern St.,12.0,2010
Montana St.,12.0,2010
Eastern Kentucky,12.0,2010
Western Kentucky,12.0,2010
Marist,12.0,2010
Kennesaw St.,12.0,2010
UT Arlington,12.0,2010
Saint Peter's,12.0,2010
Central Arkansas,12.0,2010
Mississippi Valley St.,12.0,2010
Murray St.,12.0,2010
Norfolk St.,12.0,2010
New Hampshire,12.0,2010
McNeese St.,12.0,2010
Sacramento St.,12.0,2010
Furman,12.0,2010
Columbia,12.0,2010
Florida A&M,12.0,2010
UMKC,12.0,2010
Western Illinois,12.0,2010
VMI,12.0,2010
Holy Cross,12.0,2010
Yale,12.0,2010
South Dakota,12.0,2010
Maine,12.0,2010
Robert Morris,12.0,2010
Lamar,12.0,2010
Charleston Southern,11.0,2010
Louisiana,11.0,2010
UC Davis,11.0,2010
Arkansas St.,11.0,2010
South Alabama,11.0,2010
New Orleans,11.0,2010
Dartmouth,11.0,2010
Florida Gulf Coast,11.0,2010
North Dakota St.,11.0,2010
Winthrop,11.0,2010
Liberty,11.0,2010
Bryant,11.0,2010
Louisiana Monroe,11.0,2010
UTSA,11.0,2010
UC Irvine,11.0,2010
Eastern Illinois,11.0,2010
Prairie View A&M,11.0,2010
Saint Francis,11.0,2010
Southeastern Louisiana,11.0,2010
Bethune Cookman,11.0,2010
Utah Valley,10.0,2010
Delaware St.,10.0,2010
Texas Southern,10.0,2010
Vermont,10.0,2010
Colgate,10.0,2010
Maryland Eastern Shore,10.0,2010
Fairleigh Dickinson,10.0,2010
American,10.0,2010
North Dakota,10.0,2010
Lehigh,10.0,2010
UMBC,10.0,2010
Bucknell,10.0,2010
Chicago St.,10.0,2010
Stony Brook,10.0,2010
Stephen F. Austin,10.0,2010
Grambling St.,9.0,2010
Howard,9.0,2010
St. Francis NY,9.0,2010
Alabama St.,9.0,2010
NJIT,9.0,2010
Denver,9.0,2010
South Carolina St.,9.0,2010
Wagner,9.0,2010
Northern Colorado,9.0,2010
LIU,9.0,2010
High Point,8.0,2010
Campbell,8.0,2010
Sacred Heart,8.0,2010
Houston Christian,8.0,2010
Navy,8.0,2010
Army,8.0,2010
Hampton,8.0,2010
Quinnipiac,8.0,2010
Coastal Carolina,8.0,2010
Lafayette,8.0,2010
Alabama A&M,7.0,2010
Monmouth,7.0,2010
Central Connecticut,6.0,2010
