TEAM,ELITE SOS,YEAR
Oakland,21.0,2015
Cincinnati,21.0,2015
Illinois St.,21.0,2015
Drake,21.0,2015
Pacific,21.0,2015
SMU,21.0,2015
Temple,21.0,2015
La Salle,21.0,2015
Richmond,20.0,2015
Fordham,20.0,2015
San Francisco,20.0,2015
Portland,20.0,2015
Boise St.,20.0,2015
Dayton,20.0,2015
Saint Mary's,20.0,2015
Bradley,20.0,2015
Saint Joseph's,20.0,2015
Cal St. Northridge,19.0,2015
Memphis,19.0,2015
Tulsa,19.0,2015
Missouri St.,19.0,2015
South Florida,19.0,2015
East Carolina,19.0,2015
Northern Iowa,19.0,2015
Texas Southern,19.0,2015
Rhode Island,19.0,2015
Saint Louis,19.0,2015
Loyola Chicago,18.0,2015
Indiana St.,18.0,2015
Buffalo,18.0,2015
UC Irvine,18.0,2015
UC Santa Barbara,18.0,2015
UAB,18.0,2015
Cal Poly,18.0,2015
Ball St.,18.0,2015
Milwaukee,18.0,2015
Southern Illinois,18.0,2015
Duquesne,17.0,2015
Cleveland St.,17.0,2015
Wyoming,17.0,2015
Green Bay,17.0,2015
Fresno St.,17.0,2015
Toledo,17.0,2015
Detroit Mercy,17.0,2015
Northern Illinois,17.0,2015
New Mexico,17.0,2015
UC Riverside,17.0,2015
Nevada,17.0,2015
Charlotte,17.0,2015
St. Bonaventure,17.0,2015
Harvard,17.0,2015
Yale,16.0,2015
Houston,16.0,2015
Air Force,16.0,2015
William & Mary,16.0,2015
UCF,16.0,2015
Evansville,16.0,2015
Tulane,16.0,2015
Southern Miss,16.0,2015
San Jose St.,16.0,2015
Eastern Michigan,16.0,2015
Utah St.,16.0,2015
Gardner Webb,15.0,2015
Coppin St.,15.0,2015
Georgia St.,15.0,2015
Tennessee St.,15.0,2015
Louisiana Tech,15.0,2015
Chicago St.,15.0,2015
UNC Wilmington,15.0,2015
Illinois Chicago,15.0,2015
Colorado St.,15.0,2015
North Dakota,15.0,2015
Miami OH,15.0,2015
Wofford,15.0,2015
Western Kentucky,15.0,2015
Northwestern St.,15.0,2015
Western Michigan,15.0,2015
Wright St.,15.0,2015
Penn,15.0,2015
Nicholls St.,15.0,2015
North Texas,15.0,2015
Youngstown St.,15.0,2015
IU Indy,15.0,2015
UT Arlington,15.0,2015
Charleston,14.0,2015
Stephen F. Austin,14.0,2015
Ohio,14.0,2015
Marshall,14.0,2015
Lamar,14.0,2015
UTEP,14.0,2015
New Mexico St.,14.0,2015
Savannah St.,14.0,2015
Maine,14.0,2015
Northeastern,14.0,2015
Delaware,14.0,2015
Morehead St.,14.0,2015
South Dakota St.,14.0,2015
Middle Tennessee,14.0,2015
Niagara,14.0,2015
North Florida,14.0,2015
Hawaii,14.0,2015
Stony Brook,14.0,2015
Belmont,14.0,2015
Akron,14.0,2015
Columbia,14.0,2015
Cal St. Fullerton,14.0,2015
Kent St.,14.0,2015
Robert Morris,14.0,2015
Tennessee Martin,14.0,2015
Brown,14.0,2015
Eastern Kentucky,14.0,2015
Cornell,14.0,2015
North Dakota St.,14.0,2015
Binghamton,14.0,2015
Central Michigan,14.0,2015
Eastern Illinois,13.0,2015
Mount St. Mary's,13.0,2015
Charleston Southern,13.0,2015
Rice,13.0,2015
NJIT,13.0,2015
Furman,13.0,2015
Norfolk St.,13.0,2015
Bucknell,13.0,2015
Western Carolina,13.0,2015
North Carolina Central,13.0,2015
Southeastern Louisiana,13.0,2015
Delaware St.,13.0,2015
Lafayette,13.0,2015
Eastern Washington,13.0,2015
Oral Roberts,13.0,2015
Texas St.,13.0,2015
Prairie View A&M,13.0,2015
Austin Peay,13.0,2015
Grambling St.,13.0,2015
UMass Lowell,13.0,2015
Old Dominion,13.0,2015
McNeese St.,13.0,2015
Murray St.,13.0,2015
Montana St.,13.0,2015
Bowling Green,13.0,2015
Weber St.,13.0,2015
New Orleans,13.0,2015
James Madison,13.0,2015
Monmouth,13.0,2015
Boston University,13.0,2015
Drexel,13.0,2015
Florida Atlantic,13.0,2015
Purdue Fort Wayne,13.0,2015
UC Davis,13.0,2015
High Point,13.0,2015
Presbyterian,12.0,2015
Morgan St.,12.0,2015
Denver,12.0,2015
Lipscomb,12.0,2015
Chattanooga,12.0,2015
UMBC,12.0,2015
South Alabama,12.0,2015
Northern Kentucky,12.0,2015
Towson,12.0,2015
Fairfield,12.0,2015
Iona,12.0,2015
FIU,12.0,2015
Rider,12.0,2015
Southern,12.0,2015
Appalachian St.,12.0,2015
Colgate,12.0,2015
Elon,12.0,2015
Kennesaw St.,12.0,2015
East Tennessee St.,12.0,2015
American,12.0,2015
Montana,12.0,2015
Arkansas St.,12.0,2015
VMI,12.0,2015
Utah Valley,12.0,2015
Maryland Eastern Shore,12.0,2015
Valparaiso,12.0,2015
Loyola MD,12.0,2015
Louisiana Monroe,12.0,2015
UT Rio Grande Valley,12.0,2015
Northern Arizona,12.0,2015
Mercer,12.0,2015
Dartmouth,12.0,2015
Navy,12.0,2015
Hampton,12.0,2015
Jacksonville St.,12.0,2015
Hartford,12.0,2015
Western Illinois,12.0,2015
Southeast Missouri St.,12.0,2015
Mississippi Valley St.,12.0,2015
Coastal Carolina,11.0,2015
Albany,11.0,2015
Louisiana,11.0,2015
Fairleigh Dickinson,11.0,2015
South Dakota,11.0,2015
Florida Gulf Coast,11.0,2015
Radford,11.0,2015
Incarnate Word,11.0,2015
Houston Christian,11.0,2015
Princeton,11.0,2015
North Carolina A&T,11.0,2015
Lehigh,11.0,2015
The Citadel,11.0,2015
Wagner,11.0,2015
Little Rock,11.0,2015
UTSA,11.0,2015
South Carolina St.,11.0,2015
Holy Cross,11.0,2015
UNC Greensboro,11.0,2015
Troy,11.0,2015
Sam Houston St.,11.0,2015
SIU Edwardsville,11.0,2015
Alcorn St.,11.0,2015
Tennessee Tech,11.0,2015
Arkansas Pine Bluff,11.0,2015
Samford,11.0,2015
Grand Canyon,11.0,2015
Campbell,11.0,2015
Manhattan,11.0,2015
UMKC,11.0,2015
Saint Francis,11.0,2015
Georgia Southern,11.0,2015
Longwood,11.0,2015
UNC Asheville,11.0,2015
Canisius,10.0,2015
Jacksonville,10.0,2015
Sacramento St.,10.0,2015
Marist,10.0,2015
Howard,10.0,2015
Alabama A&M,10.0,2015
Stetson,10.0,2015
Portland St.,10.0,2015
Northern Colorado,10.0,2015
Abilene Christian,10.0,2015
Southern Utah,10.0,2015
Saint Peter's,10.0,2015
Cal St. Bakersfield,10.0,2015
Army,10.0,2015
Nebraska Omaha,10.0,2015
Siena,10.0,2015
Texas A&M Corpus Chris,10.0,2015
Bryant,10.0,2015
LIU,10.0,2015
Winthrop,9.0,2015
Hofstra,9.0,2015
Vermont,9.0,2015
Idaho,9.0,2015
USC Upstate,9.0,2015
Central Arkansas,9.0,2015
New Hampshire,9.0,2015
St. Francis NY,9.0,2015
Idaho St.,9.0,2015
Central Connecticut,9.0,2015
Quinnipiac,9.0,2015
Jackson St.,9.0,2015
Florida A&M,9.0,2015
Sacred Heart,9.0,2015
Seattle,9.0,2015
Liberty,8.0,2015
Alabama St.,8.0,2015
Bethune Cookman,6.0,2015
